id,city,price,tire_type,tire_width,height_ratio,wheel_diameter,new_car_price,turbo,finish_level,number_of_doors,number_of_seats,avrage_fuel_consumption,avrage_fuel_consumption_city,avrage_fuel_consumption_highway,fuel_type,gearbox,horsepower,max_speed,max_torque,number_of_cylinders,number_of_gears,rounds_per_minute_for_max_power,rounds_per_minute_for_max_torque,zero_to_100_km_in_seconds,automatic_high_beam,dead_vehicle_monitoring_system,independent_emergency_break,abs,turn_tracking_headlights,cancel_airbag,isofix,lane_departure_warning_system,number_of_airbags,seat_belt_warning_system,airpressure_sensors,road_sign_recognition,trunk_volume_in_liters,trunk_volume_in_seat_folding,front_seat_headroom_in_cm,rear_seat_headroom_in_cm,height_in_cm,front_seat_waist_in_cm,rear_seat_waist_in_cm,front_legroom_in_cm,rear_legroom_in_cm,length_in_cm,front_seat_shoulder_in_cm,rear_seat_shoulder_in_cm,width_in_cm,full_tank_volume_in_liters,minimal_weight_in_kg,maximal_weight_in_kg,wheelbase_in_cm,subwoofer,bluetooth,rear_control_air_conditioning,air_conditioning,number_of_air_conditioning_locations,cruise_control,driver_heated_seat,fog_lights,head_light,heated_front_passenger_seat,electric_windows,rain_sensors,heated_rear_passenger_seat,roof_window,dark_windows,hoops,carName,year,engine,current_km,hand,color,original_ownership,next_test,annual_licensing_fee
1587,12,55000,R,225,45,17,81000,1,SPORT,3,4,15.6,18.9,11.9,בנזין,0,122,200,1960,4,6,5000,1500,9.7,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,312,1006,95.3,92.4,140.4,144.3,127.2,105.240853658537,90.8045212765958,425.6,141.245632973503,138.14139626352,181,50,1319,1690,257.8,0,0,0,1,2,0,0,1,הלוגן,0,2,0,0,0,1,1,469,2012,1390,162000,3,1,1,1,1584
1591,9,120000,R,209.499681325685,57.2689611217336,16.3843212237094,149900,0,CHIC,5,5,17.7453684922245,20.3863265306122,14.6269151138716,בנזין,1,122,170,1391.6,4,6.06779661016949,5200,3600,11,1,0,1,1,0,1,1,1,7,1,1,1,297,1350.40191804708,98.7101224489796,95.1877685950413,155.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,436,141.245632973503,138.14139626352,179.5,43,1378.96836668819,1903.18990889979,264,0,0,0,1,2,1,0,1,הלוגן,0,4,1,0,0,0,1,312,2019,1798,111000,1,8,2,2,2130
1592,9,76000,R,175,65,15,90900,0,STYLE,5,5,20.4,23.8,16.1,בנזין,1,112,175,1332.8,4,6.06779661016949,6000,4400,11.2,1,0,1,1,0,1,1,1,7,1,1,1,286,768,98.7101224489796,95.1877685950413,151,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,394.5,141.245632973503,138.14139626352,169.5,42,1065,1545,251,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,1,0,0,0,1,109,2019,1496,85000,1,8,2,3,1529
1595,22,60000,R,195,65,15,58000,0,LX,5,5,16.9,20.4,13.3,בנזין,1,135,192,1607.2,4,6,6300,4850,11.1,0,0,1,1,0,1,1,1,6,1,1,1,528,1660,101.8,99.6,148.5,142,139.2,106.7,89.4,450.5,141.245632973503,138.14139626352,178,53,1330,1850,265,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,2,24,2018,1591,145000,2,1,1,1,1604
1596,49,59900,R,255,55,20,90000,0,LS,5,8,8,10.2,7.2,בנזין,1,281,189.119543317663,3528,6,6,6300,3400,10.783321799308,0,0,1,1,0,0,1,0,6.25310899780541,0,1,0,691,3296,102.6,100.1,177.5,147.3,146.8,104.9,93.5,517.4,156.2,154.9,199.4,83,2113,2908,302,0,1,0,1,1,0,0,1,הלוגן,0,4,0,0,0,1,3,238,2013,3564,200000,1,11,2,5.24113968033357,1824.71785962474
1597,53,132000,R,209.499681325685,57.2689611217336,16.3843212237094,135000,0,CONCEPT,5,5,17.7453684922245,20.3863265306122,14.6269151138716,בנזין,1,122,170,1391.6,4,6.06779661016949,5200,3600,11,1,0,1,1,0,1,1,1,6.25310899780541,1,1,1,297,1350.40191804708,98.7101224489796,95.1877685950413,155.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,436,141.245632973503,138.14139626352,179.5,43,1378.96836668819,1903.18990889979,264,0,0,0,1,2,1,0,1,הלוגן,0,4,1,0,0,1,1,470,2018,1798,55900,1,7,1,1,1835
1598,49,24900,R,215,55,17,41000,0,ACENTA,5,5,15.9,18.9,12.3,בנזין,0,117,177,1538.6,4,5,6000,4000,11,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,251,550,98.7101224489796,95.1877685950413,156.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,413.5,141.245632973503,138.14139626352,176.5,46,1172,1645,253,0,0,0,1,1,0,0,1,הלוגן,0,4,0,0,0,1,1,18,2011,1598,185000,5,19,1,3,1074
1599,9,78000,R,185,65,15,95000,1,STYLE,5,5,21.3,23.8,17.9,בנזין,1,115,193,1960,3,7,5500,2000,9.5,0,0,1,1,0,1,1,1,6,1,1,1,355,1165,102.2,95.7,144.4,143.5,140.3,105.240853658537,90.8045212765958,405.9,141.245632973503,138.14139626352,178,40,1164,1580,256.4,0,1,0,0,1.830078125,1,0,1,הלוגן,0,4,1,0,0,1,1,13,2018,999,37000,1,1,1,7,1102
1600,9,47145,R,185,65,15,50190,1,ACTIVE,5,5,17.7453684922245,26.3,14.6269151138716,דיזל,1,75,155,1862,4,6.06779661016949,4000,1500,15.2,0,0,1,1,0,1,1,0,4,1,1,0,330,2500,98.7101224489796,95.1877685950413,173.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,395.9,141.245632973503,138.14139626352,171.6,45,1275,1710,251.3,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,69,2017,1248,131168,1,29,1,5,1604
1601,21,69000,R,215,65,16,94395,1,LAUREATE,5,5,22.2,22.2,22.7,דיזל,1,109,171,2548,4,6,4000,1750,11.8,0,0,1,1,0,1,1,1,6,1,1,1,445,1623,90,89.2,169.3,140.3,141.6,105.240853658537,90.8045212765958,434.1,141.245632973503,138.14139626352,180.4,50,1379,1854,267.4,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,2,177,2018,1461,110000,3,75,2,8,1353
1602,21,53000,R,165,70,14,62900,0,VISIA,5,5,18.5,21.7,14.9,בנזין,1,80,161,1078,3,6.06779661016949,6000,4000,14.5,0,0,1,1,0,1,1,1,6,1,1,1,265,1132,98.7101224489796,95.1877685950413,151,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,382.5,141.245632973503,138.14139626352,166.5,41,1020,1425,245,0,1,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,67,2018,1198,87000,1,1,2,5.24113968033357,1824.71785962474
1603,9,28000,R,185,60,15,57000,0,REFERENCE,5,5,16.9,21.3,12.5,בנזין,0,85,177,1264.2,4,5,5000,3800,11.8,0,0,1,1,0,1,1,0,6.25310899780541,0,1,0,292,847,98.6,95.2,144.5,133.5,133.5,105.240853658537,90.8045212765958,406.1,141.245632973503,138.14139626352,169.1,45,1075,1560,246.9,0,0,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,2,42,2013,1390,241000,2,7,1,6,985
1604,25,58000,R,215,65,16,78645,1,LAUREATE,5,5,22.7,23.3,22.2,דיזל,1,109,169,2352,4,6,4000,1750,11.8,0,0,1,1,0,1,1,0,4,1,1,0,475,1636,90.5,89.4,169.5,141.1,144,105.240853658537,90.8045212765958,431.6,138.7,140,182.2,50,1280,1795,267.3,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,2,177,2017,1461,200000,1,1,2,8,1102
1605,40,49000,R,205,55,16,79000,1,AMBITION,5,5,20,22.2,17.2,בנזין,1,105,196,1715,4,7,4500,1400,10.5,0,0,1,1,0,1,1,0,7,1,1,0,568,1558,98.3,98,146.1,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,465.9,139.8,137.8,181.4,50,1255,1805,268.6,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,45,2014,1197,135000,2,1,2,7,1424
1608,7,375000,R,255,60,18,370000,1,LIMITED,5,7,14.7,15.9,13.2,דיזל,1,286,241,5880,6,8,3500,2250,6.3,0,0,1,1,0,1,1,1,6,1,1,1,865,2050,107.1,101.6,166.8,157.1,156.1,105.240853658537,90.8045212765958,505.2,151.2,148.5,196.8,85,2396,2990,299.6,1,1,1,1,4,0,0,0,דו-קסנון,0,4,1,0,1,0,1,235,2018,2967,29000,1,6,1,5,3357
1609,33,59000,R,205,65,15,66500,1,COMFORT,4,5,23.3,25.6,19.6,דיזל,0,75,156,2283.4,4,5,3500,1750,14.2,0,0,1,1,0,1,1,0,2,1,1,0,675,3000,98.7101224489796,95.1877685950413,180.1,148.4,148.7,105.240853658537,90.8045212765958,438,141.245632973503,138.14139626352,181,53,1374,2060,272.8,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,183,2017,1560,150000,2,1,1,5,1604
1612,2,122000,R,209.499681325685,57.2689611217336,16.3843212237094,149900,0,CLUB,5,5,17.7453684922245,20.3863265306122,14.6269151138716,בנזין,1,122,170,1391.6,4,6.06779661016949,5200,3600,11,1,0,1,1,0,1,1,1,7,1,1,1,297,1350.40191804708,98.7101224489796,95.1877685950413,155.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,436,141.245632973503,138.14139626352,179.5,43,1378.96836668819,1903.18990889979,264,0,0,0,1,2,1,0,1,הלוגן,0,4,1,0,0,0,1,51,2019,1798,47555,1,1,2,9,1811
1614,30,58695,R,195,55,16,67751,1,LIFE,5,5,18.5,22.2,14.7,בנזין,1,118,192,2009,4,6,5000,2000,9.4,0,0,1,1,0,1,1,1,4,1,1,0,300,1146,88,84.7,144.8,136.3,137.8,105.240853658537,90.8045212765958,406.3,137,130.7,173.2,45,1154,1664,258.9,0,1,0,0,1.830078125,0,0,1,הלוגן,0,2,0,0,0,1,1,172,2018,1197,85819,1,1,2,12,1102
1615,30,75495,R,195,45,16,75495,0,SPORT,3,4,19.2,21.3,16.9,בנזין,1,69,160,999.6,4,5,5500,3000,12.9,0,0,1,1,0,1,1,1,7,1,1,1,185,550,98.5,90.4,148.8,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,357.1,141.245632973503,138.14139626352,162.7,35,975,1385,230,0,1,0,0,1.830078125,0,0,1,הלוגן,0,2,0,0,0,0,1,471,2019,1242,28251,1,21,1,5,1235
1616,54,390000,R,275,35,19,554900,1,EXCLUSIVE,4,5,17.7453684922245,20.3863265306122,14.6269151138716,חשמל/בנזין,1,252,235,4116,4,8,5000,1350,6.2,1,0,1,1,0,1,1,1,7,1,1,0,410,1350.40191804708,103.4,97.7,148.3,152.3,148.7,105.2,92.8,496.3,149,142,186.8,46,1845,2420,297.5,1,0,0,1,2,1,1,1,לד,1,4,1,0,1,0,1,15,2021,1998,20000,1,1,1,3,4731
1617,0,301500,R,235,40,19,350000,1,L K,5,5,11.8,20.3863265306122,14.6269151138716,בנזין,1,280,250,3920,4,7,5000,2000,5.2,0,0,1,1,1,1,1,1,6.25310899780541,1,1,0,584,1350.40191804708,98.7101224489796,95.1877685950413,146.9,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,486.9,141.245632973503,138.14139626352,186.4,66,1645,2250,284.1,1,0,1,1,3,1,0,1,לד,0,4,1,0,1,0,1,472,2021,1984,29000,1,19,1,3,3366
1619,16,65000,R,225,45,18,73395,1,POP STAR,5,5,17.5,20.4,13.9,בנזין,1,140,190,2254,4,6,5000,1750,9.9,0,0,1,1,0,1,1,1,6,1,1,0,245,910,98.7101224489796,95.1877685950413,160,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,424.8,141.245632973503,138.14139626352,179.6,48,1395,1875,257,0,1,0,1,2,1,0,1,דו-קסנון,0,4,0,0,0,1,1,473,2017,1368,85000,1,1,3,6,1604
1620,0,272000,R,265,60,18,282000,0,LAREDO,5,5,9.6,12.2,7,בנזין,1,282,206,3400.6,6,8,6350,4300,9.1,0,0,1,1,0,0,1,1,7,1,1,1,782,1554,96.6,96.1,180.2,144.9,142.8,102.5,98.1,482.8,149.1,147.4,194.3,94,2354,2949,291.5,0,1,0,1,2,0,0,1,דו-קסנון,0,4,1,0,0,0,1,325,2020,3604,38000,2,14,1,8,4731
1622,30,62895,R,205,50,17,62895,0,GLX,5,5,18.2,21.3,14.7,בנזין,1,120,170,1528.8,4,6.06779661016949,6000,4400,12.4,0,0,1,1,0,1,1,1,7,1,1,0,440,1350.40191804708,98.7101224489796,95.1877685950413,158,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,430,141.245632973503,138.14139626352,176.5,47,1125,1730,260,0,1,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,1,447,2015,1586,129025,2,76,1,6,1424
1623,2,39500,R,165,65,14,49245,0,GLX,5,5,23.3,20.3863265306122,14.6269151138716,בנזין,1,68,189.119543317663,882,3,5,6000,3500,10.783321799308,0,0,1,1,0,1,1,1,6,1,1,1,254,726,98.7101224489796,95.1877685950413,154,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,360,141.245632973503,138.14139626352,160,35,1378.96836668819,1260,242.5,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,1,385,2017,998,135000,1,1,1,1,1102
1624,11,30999,R,205,55,16,35000,1,AMBITION,5,5,13.2,16.4,10,בנזין,1,160,220,2450,4,7,4500,1500,8.5,0,0,1,1,0,1,1,0,6.25310899780541,0,1,0,565,1670,98.8,95.6,146.2,146.8,145.1,105.240853658537,90.8045212765958,483.8,141.245632973503,138.14139626352,181.7,60,1471,2091,276.1,0,0,0,1,2,0,1,1,הלוגן,1,4,1,0,0,1,1,102,2010,1798,223000,5,19,1,6,1427
1625,10,58000,R,175,70,14,64500,0,INSPIRE,4,5,15.6,18.5,12.2,בנזין,1,100,185,1303.4,4,6.06779661016949,6000,4000,12.2,0,0,1,1,0,0,1,1,6,1,1,1,465,1350.40191804708,101.4,94.6,145.7,130.4,119.8,111.2,84.6,437,136.4,135.6,170,43,1080,1560,257,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,245,2017,1368,153960,2,17,1,2,1353
1626,21,72000,R,205,55,16,101900,1,STYLE,5,5,20.4,23.8,16.7,בנזין,1,150,219,2450,4,7,5000,1500,8.2,0,0,1,1,0,1,1,1,7,1,1,0,535,1525,98.7101224489796,95.1877685950413,146.1,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,467,141.245632973503,138.14139626352,181.4,50,1269,1819,268.6,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,35,2018,1395,225000,2,19,2,2,1604
1627,21,49000,R,225,50,17,58695,1,ENJOY,5,7,13.9,17.2,10.3,בנזין,1,140,197,1960,4,6,4900,1850,10.9,0,0,1,1,0,1,1,1,6,1,1,0,152,1860,102.3,98.1,168.5,137.8,135.4,103.4,87.6,465.8,136.2,142.3,188.4,58,1640,2340,276,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,2,362,2016,1364,102000,1,6,2,11,2019
1629,24,415000,R,275,40,19,495000,1,VISION,4,5,11.2,14.3,8.4,בנזין,1,455,250,6860,8,9,5250,1800,5,0,0,1,1,0,1,1,1,8,1,1,1,500,1350.40191804708,106.9,95.1877685950413,154.228706624606,155.4,136.878071182549,105.240853658537,90.8045212765958,545.3,151.6,138.14139626352,189.9,80,2220,2795,336.5,1,1,1,1,4,0,1,0,לד,1,4,1,1,1,1,1,474,2017,4663,62000,2,26,1,4,3357
1630,16,47145,R,205,55,16,47145,1,LAUREATE,5,5,19.6,21.3,14.6269151138716,בנזין,1,90,168,1372,3,5,5000,2250,11.1,0,0,1,1,0,1,1,0,4,1,1,0,320,1200,90,95.1877685950413,154.228706624606,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,439.921709717097,138.7,139.3,178.512599388379,50,1378.96836668819,1903.18990889979,265.299205864386,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,2,95,2017,898,66892,1,13,1,3,1102
1631,16,57645,R,195,65,15,57645,0,PREMIUM,5,5,14.9,18.9,11,בנזין,1,135,192,1607.2,4,6,6300,4850,11,0,0,1,1,0,1,1,0,7,1,0,0,378,1316,102.1,96.7,147,137.5,129.6,106.7,88,430,142,139.5,178,53,1250,1850,265,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,1,1,1,319,2014,1591,114179,2,37,1,8,1424
1632,11,43900,R,205,55,16,79000,1,ELEGANCE,5,5,20,22.2,17.2,בנזין,1,105,196,1715,4,7,4500,1400,10.5,0,0,1,1,0,1,1,0,7,1,1,0,568,1558,98.3,98,146.1,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,465.9,139.8,137.8,181.4,50,1255,1805,268.6,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,251,2014,1197,164000,3,25,2,2,1424
1633,30,91245,R,205,45,17,91245,1,GTI,3,5,18.5,22.2,14.3,בנזין,0,208,230,2940,4,6,6000,3000,6.5,0,0,1,1,0,1,1,0,6,1,1,0,311,1152,88.2,86.1,146,140.8,138,87.4,90.8045212765958,397.3,136,129.2,173.9,50,1160,1650,253.8,0,1,0,1,2,0,0,1,הלוגן,0,2,1,0,0,1,1,399,2017,1598,66374,1,26,1,9,1835
1634,2,54500,R,185,65,15,68145,0,INSPIRE,5,5,16.1,20.8,12.2,בנזין,1,100,170,1313.2,4,4,6000,3500,13.2,0,0,1,1,0,1,1,0,6,1,1,0,301,1017,103.8,97.8,147.4,130.1,125.2,109.8,79.4,403.5,136.5,135,173.4,50,1154,1620,257,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,161,2016,1368,130000,1,2,1,7,1353
1636,30,44771,R,205,55,16,68145,0,COMFORT,5,5,15.9,21.7,10.9,בנזין,1,110,192,1489.6,4,6,5500,4500,11.7,0,0,1,1,0,1,1,1,6,1,1,1,530,1650,98.7101224489796,95.1877685950413,151.2,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,457.1,141.245632973503,138.14139626352,179.2,50,1320,1820,263.8,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,155,2018,1598,115245,1,1,2,1,1353
1637,30,128298,R,225,60,18,165000,1,ACENTA,5,7,18.9,20.4,16.7,דיזל,1,130,180,3136,4,6.06779661016949,4000,1750,11.4,1,0,1,1,0,1,1,1,6,1,1,1,135,1996,98.7101224489796,95.1877685950413,171,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,469,141.245632973503,138.14139626352,182,60,1754,2310,270.5,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,1,1,1,184,2018,1598,133831,1,1,2,3,2019
1638,12,289000,R,225,45,19,325000,1,M SPORT,5,5,17.7453684922245,20.3863265306122,14.6269151138716,חשמל/בנזין,1,220,195,3773,3,6,5479.9424184261,2977.83694937541,6.8,1,0,1,1,1,1,1,1,6,1,1,0,410,1290,101.1,90.1,151.2,144,144.5,102.4,93.6,436,141.2,137.1,182.4,36,1805,2300,267,1,0,0,1,2,1,0,0,לד,0,4,1,0,1,0,1,377,2021,1499,0,1,33,1,1,4731
1639,52,89000,R,235,60,18,99000,1,LX,5,7,14.9,16.4,13,דיזל,1,200,200,4321.8,4,6,3800,1720,9.6,0,0,1,1,0,1,1,0,6,1,1,0,413.263624841572,1350.40191804708,96.5,96.9,168.5,139.755389908257,136.878071182549,104.8,100,478,150,147.2,189,71,1953,2510,278,0,1,1,1,2,0,0,1,קסנון,0,4,1,0,0,1,1,405,2015,2199,172000,1,6,1,2,1962
1640,2,68000,R,215,70,16,83895,0,URBAN,5,5,11.4,13.9,8.6,בנזין,1,133,178,1587.6,4,6,6300,4850,11.1,0,0,1,1,0,1,1,0,6,1,1,0,564,1353,99.2,97.7,164,136.4,124.6,105.1,96.3,444,144,140,185.5,55,1397,1940,264,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,1,0,0,1,1,5,2015,1591,141000,2,20,1,9,1424
1644,30,27195,R,185,65,15,27195,0,ACTIVE,4,5,22.7,25,20,בנזין,1,82,160,1146.6,3,5,5750,2750,15.3,0,0,1,1,0,1,1,0,4,1,1,0,507,1350.40191804708,98.7101224489796,95.1877685950413,147.7,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,444.2,141.245632973503,138.14139626352,174.8,50,980,1490,265.2,0,0,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,2,379,2015,1199,88585,2,7,1,6,985
1645,7,94000,R,205,50,17,109095,1,INTENSE,4,5,27,28.6,25,דיזל,1,110,190,2450,4,6,4000,1750,12.5,0,0,1,1,0,1,1,1,6,1,1,1,503,987,88.6,84.4,144.3,149.2,141.3,105.240853658537,90.8045212765958,463.2,144.1,139,181.4,49,1395,1892,271.1,0,1,0,1,2,0,0,1,לד,0,4,1,0,0,1,1,1,2018,1461,130000,2,1,1,8,1604
1646,9,66045,R,205,65,15,66500,1,COMFORT,4,5,23.3,25.6,19.6,דיזל,0,75,156,2283.4,4,5,3500,1750,14.2,0,0,1,1,0,1,1,0,2,1,1,0,675,3000,98.7101224489796,95.1877685950413,180.1,148.4,148.7,105.240853658537,90.8045212765958,438,141.245632973503,138.14139626352,181,53,1374,2060,272.8,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,183,2017,1560,134557,2,1,1,6,1604
1647,2,66000,R,185,55,15,73395,0,EX,5,5,18.5,22.2,14.3,בנזין,1,84,161,1195.6,4,4,6000,4000,13.7,0,0,1,1,0,1,1,1,7,1,1,1,255,1010,100.5,96,148.5,124.5,123,108.5,82,359.5,130,128.1,159.5,35,959,1400,240,0,1,0,1,1,0,0,1,הלוגן,0,4,0,0,0,1,1,38,2018,1248,51000,1,6,1,1,1102
1649,16,192900,R,225,45,19,217900,0,SIGNATURE,4,5,14.5,17.9,11,בנזין,1,195,223,2508.8,4,6,5700,3250,8.2,1,0,1,1,1,1,1,1,6,1,1,0,429,1350.40191804708,97.5,94.2,145,139.755389908257,136.878071182549,107.3,98.4,487,145,141,184,62,1667,1903.18990889979,283,1,0,0,1,2,1,0,0,לד,0,4,1,0,1,0,1,475,2021,2488,14253,1,6,1,4,2417
1650,7,95000,R,205,55,16,101900,1,STYLE,5,5,20.4,23.8,16.7,בנזין,1,150,219,2450,4,7,5000,1500,8.2,0,0,1,1,0,1,1,1,7,1,1,0,535,1525,98.7101224489796,95.1877685950413,146.1,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,467,141.245632973503,138.14139626352,181.4,50,1269,1819,268.6,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,35,2018,1395,130000,1,0,2,6,1604
1651,35,108000,R,225,65,17,137000,1,VISIA,5,7,19.6,21.3,17.2,דיזל,1,130,180,3136,4,6.06779661016949,4000,1750,11.4,1,0,1,1,0,1,1,1,6,1,1,1,135,1982,98.7101224489796,95.1877685950413,171,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,464,141.245632973503,138.14139626352,182,60,1665,2310,270.5,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,1,1,1,244,2017,1598,160000,2,1,1,3,2019
1653,9,112245,R,209.499681325685,57.2689611217336,16.3843212237094,139545,0,URBAN,5,5,12.7,16.4,9.2,בנזין,1,155,189.119543317663,1881.6,4,6,6200,4000,10.783321799308,1,0,1,1,0,1,1,1,6,1,1,0,466,1455,99.7,99.3,164.5,138,130,112.9,97,448,145,140,185.5,62,1501,2060,267,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,1,1,1,5,2017,1999,108980,2,6,1,3,1835
1654,11,22900,R,205,55,16,41895,0,LX,5,5,15.4,17.5,12,בנזין,1,126,187,1509.2,4,4,6300,4200,11.7,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,534,1664,99,93,152.5,132,131,110.5,46,447,141,138.5,179,55,1344,1840,265,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,1,24,2011,1591,170000,3,1,2,9,1262
1655,21,48000,R,205,55,16,53000,0,LUXURY,5,7,12,15.4,8.9,בנזין,1,144,186,1764,4,5,6500,4500,13.1,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,158,780,103.4,100,161.5,139.755389908257,136.878071182549,103.5,100.1,458.5,140.9,141,175,60,1482,2125,275,0,0,0,1,1,0,0,1,הלוגן,0,4,1,0,0,1,1,431,2011,1999,200000,2,6,1,1,1427
1656,10,22999,R,205,55,16,27000,0,TREND,5,5,15.6,20.8,10.8,בנזין,1,125,193,1558.2,4,6,6300,4000,11.9,0,0,1,1,0,0,1,0,6,1,0,0,476,1502,99.3,100,154.228706624606,139.755389908257,136.878071182549,109.4,84.8,455.6,141.1,133.6,182.3,55,1312,1825,264.8,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,2,64,2014,1596,140000,1,14,2,3,1424
1657,2,112500,R,215,55,17,175000,1,AMBITION,5,5,17.5,20.4,14.1,בנזין,1,180,232,3136,4,7,5100,1250,8.1,0,0,1,1,0,1,1,0,7,1,1,0,584,1719,99.1,98,146.8,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,486.1,145.1,141.5,186.4,60,1485,2030,284.1,0,1,0,1,2,1,0,1,הלוגן,0,4,1,0,0,1,1,102,2017,1798,135000,2,0,2,4,2019
1658,12,54500,R,175,70,14,64500,0,INSPIRE,4,5,15.6,19.6,11.6,בנזין,1,124,185,1528.8,4,4,6300,4200,11.1,0,0,1,1,0,0,1,1,6,1,1,1,465,1350.40191804708,101.4,94.6,145.7,130.4,119.8,111.2,84.6,437,136.4,135.6,170,43,1080,1560,257,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,245,2017,1591,133000,2,1,2,1,1353
1659,17,21000,R,165,70,14,22000,0,VISIA,5,5,18.5,21.7,14.9,בנזין,1,80,161,1078,3,6.06779661016949,6000,4000,14.5,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,265,1132,98.7101224489796,95.1877685950413,152.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,378,141.245632973503,138.14139626352,167.5,41,1045,1425,245,0,1,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,67,2013,1198,140000,2,1,4,5.24113968033357,1824.71785962474
1660,10,59900,R,175,65,14,73395,0,LX,5,5,18.5,22.2,14.3,בנזין,1,84,161,1195.6,4,4,6000,4000,13.7,0,0,1,1,0,1,1,1,7,1,1,1,255,1010,100.5,96,148.5,124.5,123,108.5,82,359.5,130,128.1,159.5,35,959,1400,240,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,3,2018,1248,92000,2,17,1,5.24113968033357,1824.71785962474
1661,37,40000,R,185,65,15,91245,1,ACCESS,5,5,20.8,24.4,16.4,בנזין,1,110,194,2009,3,6,5500,1500,9.8,0,0,1,1,0,1,1,1,6,1,1,1,311,1152,88.2,86.1,146,140.8,138,87.4,90.8045212765958,397.3,136,133.5,173.9,50,1090,1650,253.8,0,1,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,108,2017,1199,108000,1,30,3,1,1102
1662,5,25000,R,165,70,14,45000,0,VISIA,5,5,20,23.3,16.4,בנזין,0,80,170,1078,3,5,6000,4000,13.7,0,0,1,1,0,1,1,0,6,1,1,0,265,1132,98.7101224489796,95.1877685950413,151,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,382.5,141.245632973503,138.14139626352,166.5,41,1001,1425,245,0,1,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,67,2016,1198,135000,3,8,3,5.24113968033357,1824.71785962474
